,E10_Female_1,E10_Female_2,E10_Female_3,E10_Female_4,E10_Female_5,E1_Female_1,E1_Female_2,E1_Female_3,E1_Female_4,E1_Female_5,E2_Female_1,E2_Female_2,E2_Female_3,E2_Female_4,E2_Female_5,E3_Female_1,E3_Female_2,E3_Female_3,E3_Female_4,E3_Female_5,E4_Female_1,E4_Female_2,E4_Female_3,E4_Female_4,E4_Female_5,E5_Female_1,E5_Female_2,E5_Female_3,E5_Female_4,E5_Female_5,E6_Female_1,E6_Female_2,E6_Female_3,E6_Female_4,E6_Female_5,E7_Female_1,E7_Female_2,E7_Female_3,E7_Female_4,E7_Female_5,E8_Female_1,E8_Female_2,E8_Female_3,E8_Female_4,E8_Female_5,E9_Female_1,E9_Female_2,E9_Female_3,E9_Female_4,E9_Female_5,Female-2014_S5_.dedup.ss1.08384,Female-2014_S6_.dedup.ss1.08776,Female-2014_S7_.dedup.ss1.1992,Female-2014_S8_.dedup.ss1.1019
E5_Female_2,0.00164467541057516,0.00138059161969527,0.00205581733633055,0.00427732251974857,0.00409116286051439,0.00167171026683585,0.00125020489829438,0.0017704178353501,0.00516326698317594,0.00258980896800842,0.00185926585129457,0.00287103849455156,0.00154224068186526,0.00218091408521793,0.00493582786322654,0.0015551055969254,0.00176480588782881,0.00223008265315306,0.00152272522230139,0.00207269903622775,0.00147348235601891,0.00196515786962338,0.00187552190723471,0.00182448525933821,0.00255737413884534,0.00159309601404362,0,0.00165124837573172,0.00201078563713846,0.00276101725470124,0.00138269827199577,0.00146521792847541,0.00201297234156948,0.00172111086030703,0.00196471196428559,0.00154189558295273,0.00226745648536691,0.00168522134219422,0.00482813214257971,0.00313567460013096,0.00153906696069405,0.00220013858497112,0.00212420983996248,0.0061561057748577,0.00175484814388382,0.00153184447901113,0.00129347902491862,0.0018546555515158,0.00446718738915631,0.00212667442314918,0.00203638462435355,0.00205831163629788,0.00195157101773187,0.00169074068604418
E5_Female_3,0.00184047738705995,0.00173071626505565,0.00193039925859156,0.00469842848032866,0.00463880547078241,0.00178445550960385,0.00160115834268829,0.00198874265307214,0.00575761734155827,0.00259053675369039,0.00223601036997031,0.00284675424133092,0.00161121088636133,0.00215660335177853,0.00531295550576992,0.00212874549291272,0.00230940419859432,0.00229652577898234,0.00188892046787,0.00241870779692043,0.00208220002503097,0.00231140747434265,0.00166874839948084,0.00232295579591617,0.00250112923351603,0.00158793257921552,0.00165124837573172,0,0.00165584533137106,0.0029424977755831,0.00179619942206046,0.00187060195501805,0.00224233837609349,0.00220594901195195,0.00228984936499974,0.00203765629315155,0.00188784017980222,0.00162532218633156,0.00495683520106965,0.00376895610320175,0.00202613807943166,0.00215261865286586,0.00232910840903786,0.006150960122726,0.00215148460149948,0.00183008052576534,0.00148116084863795,0.00191086578415364,0.00480448110876599,0.00263508080142235,0.00215443611769582,0.00218471646154692,0.00214940503532364,0.00246134307206193
E5_Female_4,0.00228323531677221,0.00191338827783033,0.00212808692264085,0.00483512705341404,0.00427489449808121,0.00178081223031325,0.00196969279653716,0.00244833122110709,0.00499460674712448,0.00223111624193231,0.00253512089188243,0.00243953946643548,0.0015770969921449,0.00185335573356265,0.00513083568696602,0.00219772095571314,0.00215426350543431,0.00231852256176607,0.00171568164781095,0.0023915723187466,0.00240854690562017,0.00279114439881379,0.00224152354765313,0.00245277890974431,0.00284368828976699,0.00185897026539125,0.00201078563713846,0.00165584533137106,0,0.00259159201348417,0.00200500300285035,0.00173008481475518,0.00220289017132335,0.00211441436034617,0.00234640035940239,0.00196375480218852,0.00191691953695547,0.00178414178606225,0.00477552078292605,0.00345706745595865,0.00196027126200563,0.00212670532067848,0.00202753396774795,0.00541087849783735,0.0019208977107293,0.00207202222840773,0.00205399842597529,0.0021142559348551,0.00442250327311878,0.00281599479497918,0.00260557448027338,0.00261091885390584,0.00245427166355518,0.00302689228548209
E5_Female_5,0.00391992999447354,0.00267300184908942,0.00319751966876847,0.00448544342163266,0.00528966256403574,0.00284002496692544,0.00296639303583206,0.00334250417656831,0.00603242385872707,0.00384020958680771,0.00326939245524132,0.00361792246034147,0.00279058065648047,0.00263858946175078,0.00521251482850746,0.00317118485298493,0.00310926854587941,0.00293704628970042,0.0026535630813705,0.0030933251789008,0.00342941283972899,0.00397398371532288,0.00374371304085749,0.00369204291853954,0.00387185345432961,0.00308055291332467,0.00276101725470124,0.0029424977755831,0.00259159201348417,0,0.00328235490840576,0.00295044525650867,0.00346512575586251,0.00333262393130386,0.00368356798893809,0.00322990631116514,0.00303288208789033,0.0027878538806393,0.00537044515059374,0.00469014698023809,0.00335454404003207,0.00312031055731842,0.00299173867404347,0.00765699631990544,0.00287678069562722,0.00281671189921756,0.00303228141792536,0.00253224458427896,0.00470331197879374,0.00327095025543796,0.00413084963536895,0.004359133120109,0.00441279563804662,0.00436009245399066
E6_Female_1,0.00184075345217786,0.00149799409166602,0.00201690484223076,0.0044988972599268,0.00465660917604368,0.00140120032385328,0.00125411096363039,0.00189625511231962,0.00565028598162346,0.00265075069285315,0.00170357756446116,0.00273383790118057,0.00172230486089555,0.00215395740058074,0.00489020666276362,0.00135652742676304,0.00167789793202398,0.00217814786086063,0.0015696276458681,0.00193717688653773,0.00149082693515527,0.00191643107307052,0.00181374812342168,0.00173548862208964,0.00252361184529177,0.00169142608485671,0.00138269827199577,0.00179619942206046,0.00200500300285035,0.00328235490840576,0,0.00136861041901638,0.00210593727363932,0.00166131946950572,0.00209952985130254,0.00155936580836638,0.00231476680434119,0.00185242236343297,0.00503988520912806,0.00331346473273013,0.00147228623310125,0.00235847998730308,0.00237758220175768,0.00623908694673778,0.00205932423798778,0.0017234656299762,0.00187084162926394,0.00229636002314757,0.00469892923088052,0.00242256330456447,0.00168677027352948,0.00167386742202251,0.0016481934834931,0.00166542352301269
E6_Female_2,0.00197424074733754,0.00157487311583675,0.00214136660699914,0.00441994034773037,0.00436895617523812,0.00153725568674115,0.00134992927064686,0.00168278562487257,0.00526013209680955,0.00243941367753903,0.0019120850244112,0.00235998358422015,0.00163791569247709,0.00185649230180538,0.00490020314622045,0.00144653536438535,0.00172850019029049,0.00205550496571079,0.00140448109759966,0.001913552261189,0.00168468729529504,0.0020262252608603,0.00190350444192451,0.00196447922306082,0.00232741495506263,0.0016998723320024,0.00146521792847541,0.00187060195501805,0.00173008481475518,0.00295044525650867,0.00136861041901638,0,0.00161210331002813,0.0013158266816531,0.00170231466558603,0.00159242440516692,0.00201789083101496,0.00189685972103671,0.00472171190572855,0.00320418854581596,0.00147813690508001,0.00216574420712635,0.00218215116318952,0.00581606691821523,0.00175501724680624,0.00183658405957309,0.00176604269133841,0.00222981058633747,0.00426230377595367,0.00224869317952824,0.00211838619556296,0.00220775719463373,0.00223299123116358,0.002188866260038
E6_Female_3,0.00272678351549596,0.00213539160971337,0.0023536197178382,0.00539446792768986,0.00525578788292432,0.00210415556415827,0.00204854064074038,0.00233022334958966,0.00560330714329556,0.00258195341401951,0.0028857884465816,0.00286530289262078,0.00197407405464346,0.00204364103250027,0.00582638171974198,0.00205108793546976,0.00271900527418748,0.0023232569318977,0.0018993347377642,0.00287740421900405,0.0019145686579183,0.00253000128424634,0.00218737022089363,0.002431513622875,0.00311588214779205,0.0022603912871743,0.00201297234156948,0.00224233837609349,0.00220289017132335,0.00346512575586251,0.00210593727363932,0.00161210331002813,0,0.00153979011040861,0.00201944019342039,0.00230603117870314,0.00225402725816961,0.00203528485987353,0.00449703972032957,0.00422802050162348,0.00221717887799046,0.002265615056265,0.00233939428803832,0.00584109077284757,0.00228431040269045,0.00234609691859537,0.00235802509290775,0.00271721245223162,0.00453665684604056,0.00315840479148575,0.00243147723891355,0.00282139749969056,0.00236418061960457,0.00289244519274394
E6_Female_4,0.00224508414600869,0.00177312953702539,0.00223350435628277,0.00498930486788194,0.00459244508145896,0.00184120598233386,0.00166300535165154,0.00207694474674151,0.00518148952546777,0.00252038052164023,0.00247919733607532,0.00260086806326435,0.00213104808385433,0.00206290825247587,0.0053862715171872,0.00170083543567249,0.00223069977390114,0.00244785683963475,0.0016496092357076,0.00220843523338183,0.00190432779885133,0.00231116710822554,0.00206178437170757,0.00198866857680635,0.00283042485226308,0.00231455191162926,0.00172111086030703,0.00220594901195195,0.00211441436034617,0.00333262393130386,0.00166131946950572,0.0013158266816531,0.00153979011040861,0,0.00197687856099932,0.00189825855491414,0.0024041957301457,0.00197019574446723,0.00451521033167521,0.00360439749675544,0.0019012140820786,0.00243205283769391,0.00208718524907393,0.00576401130705377,0.00197312947515141,0.0025635518546535,0.00211060308591729,0.00267809972296569,0.00459291553271261,0.00268295920285768,0.00235484952916965,0.0025888377069118,0.00230705712108146,0.00247292483639859
E6_Female_5,0.00227556107524814,0.0021207527983717,0.0024520585076752,0.00490704348735759,0.00474967487349126,0.00225219967386811,0.00190021051375743,0.00222411244025545,0.00561457424109286,0.0028446946663001,0.002933019040142,0.00292052876243887,0.00209667424628719,0.00240580238616234,0.00560479910924587,0.00221760447571222,0.00264741431876618,0.00284382506743256,0.00199926112942131,0.00247355546590485,0.00220018732417941,0.00268715669559845,0.00215805365685888,0.00262477126827536,0.00289435710610306,0.002239208551133,0.00196471196428559,0.00228984936499974,0.00234640035940239,0.00368356798893809,0.00209952985130254,0.00170231466558603,0.00201944019342039,0.00197687856099932,0,0.00237120972665206,0.00274943088483013,0.00212057736543053,0.00554343384828467,0.00376446034871534,0.00210440000985147,0.00276093444828664,0.00255335423096499,0.0058554392692849,0.00202264697560008,0.00245384586725278,0.00224824172340334,0.00273656847404385,0.00489871506843439,0.00265060951100957,0.00285282845817185,0.00258587247448367,0.00260385146211682,0.00278703777400789
E7_Female_1,0.00148516921270841,0.00143774801859084,0.00209305846970524,0.00470013182687157,0.00386285848219823,0.00174285259518199,0.00176090770631538,0.0021923718323771,0.00518315298349202,0.00304248879403078,0.00198637536112276,0.00274502656169162,0.00183474047232757,0.00221938511044861,0.00546110463772421,0.0015233042211695,0.00186764989804523,0.0024302399568684,0.0015872585779396,0.00177502216252233,0.00176024891028535,0.00234304941491602,0.00215609424873121,0.00238632702051835,0.00292286263340641,0.00184276595789818,0.00154189558295273,0.00203765629315155,0.00196375480218852,0.00322990631116514,0.00155936580836638,0.00159242440516692,0.00230603117870314,0.00189825855491414,0.00237120972665206,0,0.0021792464207639,0.00192267615593346,0.00454760426228609,0.00300043958480518,0.00158217081737273,0.00228004441774842,0.0018663674613076,0.00550099153688356,0.00185412528962841,0.00201221588588189,0.00193777523201799,0.00220930700146728,0.00403456152693558,0.00259052478802811,0.00209876929817202,0.00230863888932479,0.00218021907188132,0.00196365998599428
E7_Female_2,0.00249052339230578,0.00239685905541459,0.00218797198950755,0.00494964225721426,0.00433278571233049,0.00181326227113823,0.00213486668828254,0.00228721067680886,0.00490260841687558,0.00283967605448475,0.00222030297642692,0.00215308468004843,0.00199940212020025,0.00194956023587557,0.00554756980739754,0.00241316879424265,0.00244372049841762,0.00223017216493625,0.00200898856591967,0.00284636472544517,0.00247483401606934,0.00269955629986684,0.00230739821940553,0.00277057511600754,0.00315460653327515,0.00204746076803621,0.00226745648536691,0.00188784017980222,0.00191691953695547,0.00303288208789033,0.00231476680434119,0.00201789083101496,0.00225402725816961,0.0024041957301457,0.00274943088483013,0.0021792464207639,0,0.00185663985613463,0.00464220733001883,0.0038829638309434,0.00232927093426466,0.00209694908668878,0.00219258500341963,0.00566681673169853,0.00240235429261805,0.00209640833879846,0.0022008624808159,0.00250456988112284,0.0045707233112877,0.0032216276171221,0.00287609652372464,0.00296635717005908,0.00286328078801653,0.0032651700906692
E7_Female_3,0.00178558575248364,0.00161473154321548,0.00167264510192241,0.00453908529189916,0.00409839083897985,0.00167165337106084,0.00144592400581679,0.00199698720081555,0.005795026216056,0.00222015181641834,0.00220472625880901,0.00261340705805066,0.00167026185936272,0.00195145548044665,0.00464661673900889,0.00191724538424155,0.00223693199567175,0.00187396085013582,0.00157461572173002,0.00193899255238305,0.00200912310508401,0.00267834848259062,0.00170179726428535,0.00234886834509748,0.0026626865004227,0.00159908321019135,0.00168522134219422,0.00162532218633156,0.00178414178606225,0.0027878538806393,0.00185242236343297,0.00189685972103671,0.00203528485987353,0.00197019574446723,0.00212057736543053,0.00192267615593346,0.00185663985613463,0,0.00496861469293439,0.00355686398115541,0.00193072861736719,0.00192109636556944,0.00180224443409428,0.00568832594521163,0.00211099132408777,0.00201149994090393,0.00163596149951154,0.00192154924858992,0.00452201171300536,0.00233548206383621,0.00240561614555578,0.00247437045292677,0.00221246295987295,0.00257895254643662
E7_Female_4,0.00566520693581163,0.00454288747384653,0.00472514142579112,0.00809893091169846,0.00754897198179052,0.00436399825390601,0.00492613379352147,0.00505065622118771,0.00700799726606409,0.00573679243569166,0.00532323698026862,0.00508606314536613,0.00508049394734531,0.00446891297042056,0.00795692009157949,0.00454195848842597,0.00521915719494275,0.00488751354954041,0.00426296321349855,0.0048463243861629,0.004603284866543,0.00544339065229577,0.00568017468750931,0.00517392005222283,0.00555723616997111,0.00498906155652143,0.00482813214257971,0.00495683520106965,0.00477552078292605,0.00537044515059374,0.00503988520912806,0.00472171190572855,0.00449703972032957,0.00451521033167521,0.00554343384828467,0.00454760426228609,0.00464220733001883,0.00496861469293439,0,0.00700863144911699,0.00524271676200186,0.00496104095976233,0.00469110499019418,0.0082149263691431,0.00519722398888718,0.00493312944048745,0.00510461040881999,0.00531676401243919,0.00695514886449884,0.00606635073698419,0.00616484415716149,0.00623867678641486,0.00562071533734143,0.00583524833661726
E7_Female_5,0.00320357216305072,0.00336921745737587,0.0036978201597198,0.00595867757028193,0.00524623345179917,0.00387147888867429,0.00346841043689715,0.00381559502376804,0.00618690985291758,0.00415895039341092,0.00371831081180031,0.0045427829941216,0.00289651986734614,0.00353538373900939,0.00630655967869592,0.0040491006037449,0.00391379315585028,0.00462133934044954,0.00354676891145017,0.00364295130243342,0.00416962373063712,0.00408242770208857,0.00422244677311468,0.00368397972004758,0.0044229532770864,0.00379699946071227,0.00313567460013096,0.00376895610320175,0.00345706745595865,0.00469014698023809,0.00331346473273013,0.00320418854581596,0.00422802050162348,0.00360439749675544,0.00376446034871534,0.00300043958480518,0.0038829638309434,0.00355686398115541,0.00700863144911699,0,0.00392207818691085,0.00415727749427801,0.0035126904266822,0.00692024011752861,0.0032795720060728,0.00360765223683501,0.0031900854490188,0.00371987709397832,0.00632640260151274,0.00368559911649351,0.00372269013091735,0.00400745233314131,0.00404724438188753,0.0036405408192283
E8_Female_1,0.0018981053023704,0.00178487233835627,0.00245937901229353,0.00453808629831302,0.00451314680629434,0.00149690721596458,0.00141462781255242,0.00206298589432334,0.00553264844192759,0.00273546519233914,0.00169171977736235,0.00272049043135922,0.00206275748061916,0.00247112443443071,0.00497840051443802,0.00145168621471221,0.00177065225280835,0.00243080281025023,0.00160583548680765,0.00212749893930875,0.00166090436744619,0.00193782636612188,0.00178929719041553,0.00217802195537913,0.00256038364214907,0.00182420353697952,0.00153906696069405,0.00202613807943166,0.00196027126200563,0.00335454404003207,0.00147228623310125,0.00147813690508001,0.00221717887799046,0.0019012140820786,0.00210440000985147,0.00158217081737273,0.00232927093426466,0.00193072861736719,0.00524271676200186,0.00392207818691085,0,0.00270012668638079,0.00221142753612667,0.00618366659838237,0.0020389765055084,0.00195890000910714,0.00198976870987566,0.00216814020839955,0.0047791030586687,0.00262184412243843,0.00230904137760525,0.00234720495441182,0.00216308610891021,0.00219344368303986
E8_Female_2,0.00257035390117388,0.00203261487977221,0.0023575740875543,0.00518317744879075,0.00485854736908189,0.00227805461523282,0.00223721452225912,0.00290765261516783,0.00565201051021813,0.00321669013655037,0.00306263655011908,0.00223060226363734,0.00231386440372317,0.00241707750127571,0.0060901868836483,0.00243131720796394,0.0026467111516811,0.00213553022995793,0.00213060511140557,0.00271634240945273,0.00263652601982032,0.00354103004551526,0.00266403066129904,0.00302928257187554,0.00353300338462718,0.00238084073004086,0.00220013858497112,0.00215261865286586,0.00212670532067848,0.00312031055731842,0.00235847998730308,0.00216574420712635,0.002265615056265,0.00243205283769391,0.00276093444828664,0.00228004441774842,0.00209694908668878,0.00192109636556944,0.00496104095976233,0.00415727749427801,0.00270012668638079,0,0.00198132696443972,0.00612903992725084,0.00216680568793598,0.00251395290824809,0.00245776992076306,0.00246241762737534,0.00461906573847609,0.00351863412076614,0.00288786749788711,0.00302173006025149,0.00264448711223948,0.00312236712915064
E8_Female_3,0.00213906592013194,0.00176070861502187,0.00195718519839967,0.00446940148658378,0.00352123904546469,0.00189165731214059,0.00200746374519593,0.00228719458035022,0.00508536744194839,0.00282946987522237,0.00256358240285911,0.00255933905081493,0.00194801268583383,0.00221869929076863,0.00562029863352604,0.00223600340754107,0.00238926644828988,0.00239575015903086,0.0018009565791365,0.002403624117918,0.00218771685169535,0.00290856204324489,0.00248383234773634,0.0026822146620054,0.00327619778182911,0.0021317833369629,0.00212420983996248,0.00232910840903786,0.00202753396774795,0.00299173867404347,0.00237758220175768,0.00218215116318952,0.00233939428803832,0.00208718524907393,0.00255335423096499,0.0018663674613076,0.00219258500341963,0.00180224443409428,0.00469110499019418,0.0035126904266822,0.00221142753612667,0.00198132696443972,0,0.00549792110054937,0.0018725163418285,0.00223824025770352,0.00189648093515744,0.00211263106855526,0.00491695125653782,0.00290031424140815,0.00271516889429547,0.00317213175596053,0.00271783405960546,0.00301679362413815
E8_Female_4,0.00564987095926593,0.00582119923823843,0.00581719112189627,0.00912702149838877,0.00729503725268037,0.00612062628250373,0.0059073568467003,0.00657505136029819,0.00816002336404864,0.00636823069774545,0.00690253187588307,0.00596029356358135,0.00569623166337611,0.00623578321045621,0.0101577443566206,0.00630461582876774,0.00670220943657124,0.00601133823450506,0.00574207306245299,0.00622325295089367,0.00653771071698638,0.00717695937284886,0.00622544920866189,0.0065879613762026,0.00781606698068011,0.0060541448222962,0.0061561057748577,0.006150960122726,0.00541087849783735,0.00765699631990544,0.00623908694673778,0.00581606691821523,0.00584109077284757,0.00576401130705377,0.0058554392692849,0.00550099153688356,0.00566681673169853,0.00568832594521163,0.0082149263691431,0.00692024011752861,0.00618366659838237,0.00612903992725084,0.00549792110054937,0,0.00523285208727018,0.00662270151581431,0.00633541830986396,0.0068247292301161,0.00758520069275379,0.00631464180152577,0.00657698073615286,0.00662481424063515,0.00633252745605438,0.0067525077764811
E8_Female_5,0.00204184899175011,0.00163910496802947,0.00220005494000154,0.00461757281070225,0.00398493464019047,0.00200517106414682,0.00191089780517033,0.0022073672072248,0.00536106912724702,0.00274072258970803,0.00272352256533862,0.00285113021619176,0.00180268879508288,0.00217721744470341,0.00552866210751549,0.00198078334544814,0.00228232900538428,0.00232884949414922,0.00170648097706774,0.00215046298803032,0.00219315663667698,0.00268009693102319,0.00236800365149555,0.00227804207799472,0.00307551933901598,0.00211038502858573,0.00175484814388382,0.00215148460149948,0.0019208977107293,0.00287678069562722,0.00205932423798778,0.00175501724680624,0.00228431040269045,0.00197312947515141,0.00202264697560008,0.00185412528962841,0.00240235429261805,0.00211099132408777,0.00519722398888718,0.0032795720060728,0.0020389765055084,0.00216680568793598,0.0018725163418285,0.00523285208727018,0,0.00233618831973314,0.00197805658381006,0.00203943833580029,0.00415268828933667,0.00218452135089097,0.0027584031113307,0.00272436339111827,0.00260121893056994,0.0027667222579332
E9_Female_1,0.00203351354545426,0.00175336017007617,0.00203262953751999,0.00434163997040635,0.00443077149883186,0.00159830810982245,0.0017265819538388,0.00190201748569886,0.0052581862138581,0.0026709115204416,0.00172158550366487,0.00319093853552098,0.00140523984371199,0.00190998490016913,0.00536886328272292,0.00196406154201181,0.00182303223663126,0.00234350865847195,0.00171278631551999,0.00253257117152431,0.00173167949231887,0.00204110660611421,0.0024313691623675,0.00232360051408638,0.0026151198323728,0.00160908832115681,0.00153184447901113,0.00183008052576534,0.00207202222840773,0.00281671189921756,0.0017234656299762,0.00183658405957309,0.00234609691859537,0.0025635518546535,0.00245384586725278,0.00201221588588189,0.00209640833879846,0.00201149994090393,0.00493312944048745,0.00360765223683501,0.00195890000910714,0.00251395290824809,0.00223824025770352,0.00662270151581431,0.00233618831973314,0,0.0013431129234797,0.00158055083973397,0.0046259489265083,0.00240973518728465,0.00213208430730951,0.00235712204967015,0.00214244430980618,0.00220664426032777
E9_Female_2,0.00178480580952253,0.00163983525917101,0.00207736826347569,0.00443133497292075,0.00417520816760878,0.00162664797767528,0.00141147502801187,0.00149072785653428,0.00543485010611347,0.00260125050675718,0.00198267991005491,0.00286121985841157,0.00157081352331379,0.00202530319209577,0.0050172911647868,0.00189168988981096,0.00209391396786111,0.00232665045637492,0.00158764030140082,0.00212695662300122,0.00180138162132147,0.00217121712312481,0.00173745522991464,0.00234055176498293,0.00244295149919678,0.00127187019393577,0.00129347902491862,0.00148116084863795,0.00205399842597529,0.00303228141792536,0.00187084162926394,0.00176604269133841,0.00235802509290775,0.00211060308591729,0.00224824172340334,0.00193777523201799,0.0022008624808159,0.00163596149951154,0.00510461040881999,0.0031900854490188,0.00198976870987566,0.00245776992076306,0.00189648093515744,0.00633541830986396,0.00197805658381006,0.0013431129234797,0,0.00150536037412637,0.0048877338859251,0.00237361272886062,0.00244212964120784,0.00235024952964918,0.00212158995561172,0.00229874552184764
E9_Female_3,0.00217977349371985,0.00175187316855136,0.00238288335954822,0.00425411691562061,0.00469484655878769,0.00192328798768377,0.00175801661031316,0.0021388157877525,0.00583746233478758,0.00284392421632521,0.00245922158611868,0.00328722921487423,0.00177240060591858,0.00222762254760955,0.00489357482071874,0.00220053674188995,0.0022555912744134,0.00242251754423101,0.00197685145980881,0.00224890844878502,0.00252173362900204,0.00282538740639486,0.0023896297353299,0.00277889307103537,0.00294044112977485,0.0020386224004219,0.0018546555515158,0.00191086578415364,0.0021142559348551,0.00253224458427896,0.00229636002314757,0.00222981058633747,0.00271721245223162,0.00267809972296569,0.00273656847404385,0.00220930700146728,0.00250456988112284,0.00192154924858992,0.00531676401243919,0.00371987709397832,0.00216814020839955,0.00246241762737534,0.00211263106855526,0.0068247292301161,0.00203943833580029,0.00158055083973397,0.00150536037412637,0,0.00427161601330619,0.00250420400571563,0.00292906185643915,0.00289316340184837,0.00282423509556989,0.002977610313501
E9_Female_4,0.0048544989778101,0.00432603146121899,0.00459993531920042,0.00663475646758429,0.00691244564360748,0.00457091797057051,0.00451611364866587,0.0050526967355795,0.00748428376244985,0.00557631641009004,0.00535609423394168,0.00499555485020675,0.00454455781922192,0.00442868831398851,0.0070837376653681,0.00462710862903819,0.00493399837564784,0.00451083453183328,0.00437479418744074,0.00461749887209515,0.00514146629608137,0.00565799271941113,0.00501636273654304,0.00496154298194843,0.00588616569429586,0.00469153676402378,0.00446718738915631,0.00480448110876599,0.00442250327311878,0.00470331197879374,0.00469892923088052,0.00426230377595367,0.00453665684604056,0.00459291553271261,0.00489871506843439,0.00403456152693558,0.0045707233112877,0.00452201171300536,0.00695514886449884,0.00632640260151274,0.0047791030586687,0.00461906573847609,0.00491695125653782,0.00758520069275379,0.00415268828933667,0.0046259489265083,0.0048877338859251,0.00427161601330619,0,0.00465593172658368,0.00546080261492153,0.00495879019545456,0.00535347690999193,0.00569700118119419
E9_Female_5,0.00271099938360856,0.00226061607320785,0.00273085702729118,0.00459182652551975,0.00440666311846683,0.00284763604839619,0.00231169067212401,0.00265465774130832,0.00621974442185289,0.00318558317211673,0.00283205813488882,0.0038353729168078,0.00237031684404275,0.00297246581818661,0.00516297601536197,0.00262957752100683,0.00286361258994244,0.00313651921184229,0.00252111047205418,0.00260993265014033,0.00297633137333027,0.00347200447362545,0.00295332563285955,0.00310431128241458,0.00348013462405258,0.00282728318325449,0.00212667442314918,0.00263508080142235,0.00281599479497918,0.00327095025543796,0.00242256330456447,0.00224869317952824,0.00315840479148575,0.00268295920285768,0.00265060951100957,0.00259052478802811,0.0032216276171221,0.00233548206383621,0.00606635073698419,0.00368559911649351,0.00262184412243843,0.00351863412076614,0.00290031424140815,0.00631464180152577,0.00218452135089097,0.00240973518728465,0.00237361272886062,0.00250420400571563,0.00465593172658368,0,0.00315534195942958,0.00347037991628558,0.00342942982400051,0.00307410658694172
Female-2014_S5_.dedup.ss1.08384,0.00208395017023287,0.00189243441969322,0.00216399721376651,0.00543129698295409,0.00474222804437102,0.00219612517263313,0.0021599812537406,0.00247744679467145,0.00662462659364427,0.00318854903744458,0.00216031604964044,0.00423172467643592,0.0020173691089491,0.00275691714459768,0.00619888455449159,0.00231397417513952,0.00273914855810037,0.00262167797452196,0.00224257545621609,0.00292571867812046,0.00220250951907957,0.00214772943495014,0.00255294890120514,0.00228493404531205,0.00316448946619408,0.00233523453547487,0.00203638462435355,0.00215443611769582,0.00260557448027338,0.00413084963536895,0.00168677027352948,0.00211838619556296,0.00243147723891355,0.00235484952916965,0.00285282845817185,0.00209876929817202,0.00287609652372464,0.00240561614555578,0.00616484415716149,0.00372269013091735,0.00230904137760525,0.00288786749788711,0.00271516889429547,0.00657698073615286,0.0027584031113307,0.00213208430730951,0.00244212964120784,0.00292906185643915,0.00546080261492153,0.00315534195942958,0,0.00187685481612524,0.00169981751740584,0.00181771054608208
Female-2014_S6_.dedup.ss1.08776,0.0018690176156873,0.00203632768628709,0.00233428754295838,0.00522180208761931,0.00535828284199557,0.00205541445826736,0.00207581892812972,0.00231033172218211,0.00608960386672023,0.00312613394571391,0.00233222378690029,0.00374671322681415,0.00205357893651338,0.00267596725948265,0.00585465978258066,0.00231390111644405,0.00268865597226123,0.00270050219138277,0.0024123088667928,0.00293771731785902,0.00185622178219449,0.0022322329494396,0.00234527501344532,0.00219622107043994,0.0033924465945672,0.00215803938881149,0.00205831163629788,0.00218471646154692,0.00261091885390584,0.004359133120109,0.00167386742202251,0.00220775719463373,0.00282139749969056,0.0025888377069118,0.00258587247448367,0.00230863888932479,0.00296635717005908,0.00247437045292677,0.00623867678641486,0.00400745233314131,0.00234720495441182,0.00302173006025149,0.00317213175596053,0.00662481424063515,0.00272436339111827,0.00235712204967015,0.00235024952964918,0.00289316340184837,0.00495879019545456,0.00347037991628558,0.00187685481612524,0,0.00180027876206511,0.00209838956214911
Female-2014_S7_.dedup.ss1.1992,0.00199165409260949,0.00214086855451528,0.0023254013508687,0.00542125965828593,0.00526056038570018,0.00198356868589786,0.0020529700552456,0.00252192798085539,0.00637195417769362,0.00315613616785561,0.00242733663200143,0.00365219100140419,0.0021461968098883,0.00261149031821354,0.0058673805706955,0.00209857555469838,0.00265509020456158,0.0026419957030448,0.00219577285949622,0.00272031381690606,0.00192923899682396,0.0023298397833377,0.00229291422816331,0.00218058279147048,0.00320919306082774,0.00209359464290757,0.00195157101773187,0.00214940503532364,0.00245427166355518,0.00441279563804662,0.0016481934834931,0.00223299123116358,0.00236418061960457,0.00230705712108146,0.00260385146211682,0.00218021907188132,0.00286328078801653,0.00221246295987295,0.00562071533734143,0.00404724438188753,0.00216308610891021,0.00264448711223948,0.00271783405960546,0.00633252745605438,0.00260121893056994,0.00214244430980618,0.00212158995561172,0.00282423509556989,0.00535347690999193,0.00342942982400051,0.00169981751740584,0.00180027876206511,0,0.0015923347490277
